,site,plot,tag,species,dbh,high.rep,molecular,longitude,latitude,time.point,days_elapsed,years_elapsed,litterMass,dowelMass,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,k_litter,VWC,pH,WHC,SIR,soil.N,soil.C,soil.CN,litter.d15N,litter.d13C,litter.N,litter.C,litter.CN,lignin.N
985,TALL,27,1499,LITU,38.1,FALSE,TRUE,-87.42286464,32.95556031,1,286,0.783561644,3.305787426,1.72727073,1.553620468,31.9713945,0.46872927,21.34468445,0.491654873,23.1,5.14,0.306715953,2.565089985,0.075904873,2.523510266,33.24569504,-4.2,-30.4,0.8,48.5,60.625,22.875
986,TALL,27,1500,LITU,38.1,FALSE,TRUE,-87.42286464,32.95556031,2,467,1.279452055,4.954276105,1.313207883,-0.215065579,-4.538004329,0.819792117,38.43376075,-0.034687112,23.1,5.14,0.306715953,2.565089985,0.075904873,2.523510266,33.24569504,-4.2,-30.4,0.8,48.5,60.625,22.875
987,TALL,28,1501,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,1,286,0.783561644,3.932942785,1.847464484,0.895057215,18.53888184,0.267535516,12.64943336,0.261682484,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
988,TALL,28,1502,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,1,286,0.783561644,3.683947726,1.865185844,0.923052274,20.03586442,0.159814156,7.892057072,0.285353372,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
989,TALL,28,1503,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,1,286,0.783561644,3.852322525,2.09485596,0.754677475,16.38110429,0.08314404,3.817449057,0.228317284,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
990,TALL,28,1504,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,2,467,1.279452055,3.8145,1.701046409,0.988,20.57261843,0.746953591,30.51281008,0.180020049,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
991,TALL,28,1506,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,2,467,1.279452055,3.5179,1.494379301,1.0381,22.78533802,0.530620699,26.20349131,0.202102786,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
992,TALL,28,1507,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,2,467,1.279452055,3.770453331,0.829442684,0.981046669,20.64709395,1.438557316,63.42845311,0.18075325,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
993,TALL,28,1508,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,1,286,0.783561644,4.074321819,1.907374312,0.541178181,11.72523412,0.162625688,7.856313449,0.159165392,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
994,TALL,28,1509,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,1,286,0.783561644,4.200684224,2.018736039,0.729315776,14.79342344,0.123263961,5.754620006,0.204312662,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
995,TALL,28,1511,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,2,467,1.279452055,3.4864,1.972975862,1.0441,23.04602141,0.160024138,7.5023037,0.204745948,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
996,TALL,28,1515,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,1,286,0.783561644,4.172307383,2.312310898,0.672692617,13.88426454,0.000689102,0.029792562,0.19076742,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
997,TALL,28,1516,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,2,467,1.279452055,3.6517,1.120899102,1.0233,21.88877005,1.201100898,51.72699818,0.193079803,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
998,TALL,28,1517,QUFA,57.3,TRUE,TRUE,-87.42399061,32.95577425,2,467,1.279452055,3.1991,1.862190526,1.3314,29.38748483,0.099809474,5.087129171,0.271962351,5.288888889,5.17,0.306385644,3.21755263,0.122079639,5.211408428,42.68859636,-2.4,-30.9,0.7,50.3,71.85714286,32
999,TALL,29,1521,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,1,286,0.783561644,5.096222444,1.969238781,0.816873446,13.81464907,0.100761219,4.86769174,0.189736145,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1000,TALL,29,1522,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,2,467,1.279452055,4.8838,2.303700128,1.011980822,17.16449191,0.144299872,5.89460261,0.14718283,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1001,TALL,29,1523,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,2,467,1.279452055,4.732,2.176230415,1.085863014,18.66429325,0.181769585,7.708633817,0.161463704,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1002,TALL,29,1525,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,1,286,0.783561644,5.075368481,2.342504097,0.794439739,13.53433893,-0.002504097,-0.107012709,0.185592077,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1003,TALL,29,1526,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,2,467,1.279452055,4.677041743,2.317483385,1.03693086,18.14728442,0.193516615,7.706754859,0.156511301,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1004,TALL,29,1527,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,1,286,0.783561644,3.532582909,2.497285937,2.060184214,36.8365814,0.031714063,1.254015921,0.58635447,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1005,TALL,29,1529,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,2,467,1.279452055,4.9915,2.241225037,0.661869863,11.70752806,0.251774963,10.09927649,0.097319268,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1006,TALL,29,1530,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,2,467,1.279452055,4.206,2.320042659,1.54260274,26.83439454,0.118957341,4.877299774,0.244201997,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1007,TALL,29,1531,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,2,467,1.279452055,4.635,2.119105342,1.156890411,19.97431458,0.220894658,9.439942654,0.174154658,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1008,TALL,29,1532,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,1,286,0.783561644,5.025190616,2.156563007,0.71475459,12.45228943,0.084436993,3.767826567,0.169720249,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1009,TALL,29,1533,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,1,286,0.783561644,4.88187471,2.114829741,1.039878714,17.56031769,0.117170259,5.249563589,0.246443002,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1010,TALL,29,1536,PIPA2,38.5,TRUE,TRUE,-87.42520814,32.95596504,1,286,0.783561644,5.137786012,2.338021678,0.697392071,11.95151306,0.019978322,0.847257085,0.162440998,2.988888889,4.93,0.298816145,3.35954749,0.108236952,6.199412742,57.27630538,-2.1,-28.9,0.2,51.8,259,126
1011,TALL,30,1537,QUFA,34.5,FALSE,FALSE,-87.42759619,32.95441773,2,467,1.279452055,3.6445,2.11584215,1.323777946,26.64460322,0.19715785,8.52390188,0.242177194,5.588888889,4.92,0.291173473,2.749057612,0.093680006,3.763868303,40.17792535,-3.2,-31.3,0.6,50,83.33333333,37.33333333
1012,TALL,30,1539,QUFA,34.5,FALSE,FALSE,-87.42759619,32.95441773,1,286,0.783561644,4.437600989,2.145565487,0.677565175,13.24620067,-0.003565487,-0.166455963,0.181346258,5.588888889,4.92,0.291173473,2.749057612,0.093680006,3.763868303,40.17792535,-3.2,-31.3,0.6,50,83.33333333,37.33333333
1013,TALL,31,1542,LITU,78.4,FALSE,TRUE,-87.428125,32.95434611,1,286,0.783561644,2.358109687,1.170097519,2.308940672,49.47323244,1.079902481,47.99566583,0.871235779,16.07777778,5.01,0.328199045,4.241297811,0.205542613,4.106163632,19.97718907,-4.6,-29.1,0.9,49.8,55.33333333,20.33333333
1014,TALL,32,1543,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,2,467,1.279452055,3.8182,2.030957765,1.05505062,21.64983299,0.147042235,6.751250442,0.190692636,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1015,TALL,32,1547,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,2,467,1.279452055,2.956181142,2.056690765,1.693297767,36.41908696,0.139309235,6.343772099,0.353945948,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1016,TALL,32,1549,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,1,286,0.783561644,4.083190457,2.407709106,0.823211528,16.77831395,0.040290894,1.645869861,0.234394095,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1017,TALL,32,1550,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,1,286,0.783561644,4.210925804,2.197571908,0.736915387,14.89367501,0.052428092,2.330137428,0.205815114,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1018,TALL,32,1552,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,2,467,1.279452055,2.8199,1.6561455,1.995335732,41.43796572,0.4858545,22.68228292,0.418213075,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1019,TALL,32,1555,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,2,467,1.279452055,3.0885,2.159585959,1.660433002,34.96433834,0.117414041,5.156523544,0.336264594,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1020,TALL,32,1556,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,1,286,0.783561644,3.679769981,2.188478723,0.911694039,19.8562819,0.070521277,3.121791793,0.282490457,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1021,TALL,32,1557,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,1,286,0.783561644,3.932027354,1.861820476,0.916359743,18.90030075,0.100179524,5.105989997,0.26735731,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1022,TALL,32,1558,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,1,286,0.783561644,3.388253329,1.86666069,1.385543197,29.02392654,0.08633931,4.420855606,0.437524427,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1023,TALL,32,1559,QUFA,35.7,TRUE,TRUE,-87.42940032,32.95434923,1,286,0.783561644,3.794483974,2.171260941,1.087054487,22.26868631,0.060739059,2.721284005,0.321496087,8.411111111,4.99,0.277284364,3.389732816,0.122520081,3.606374815,29.4349693,-2.6,-31.4,0.6,49.7,82.83333333,37.33333333
1024,TALL,33,1561,PIPA2,64.6,FALSE,FALSE,-87.42974456,32.95436544,1,286,0.783561644,4.74460092,1.96612272,0.875539925,15.57861181,0.07687728,3.762960365,0.216127733,5.833333333,5.05,0.326677986,3.195424342,0.133054095,5.855458876,44.00810707,-2.1,-28.8,0.3,49.7,165.6666667,84
1025,TALL,33,1562,PIPA2,64.6,FALSE,FALSE,-87.42974456,32.95436544,2,467,1.279452055,4.5062,2.01624639,1.281349296,22.13975606,0.19775361,8.931960684,0.195595224,5.833333333,5.05,0.326677986,3.195424342,0.133054095,5.855458876,44.00810707,-2.1,-28.8,0.3,49.7,165.6666667,84
1026,TALL,33,1563,PIPA2,64.6,FALSE,FALSE,-87.42974456,32.95436544,1,286,0.783561644,NA,2.03387762,NA,NA,0.03612238,1.745042493,NA,5.833333333,5.05,0.326677986,3.195424342,0.133054095,5.855458876,44.00810707,-2.1,-28.8,0.3,49.7,165.6666667,84
1027,TALL,34,1564,LITU,37.3,FALSE,FALSE,-87.42982501,32.9525893,2,467,1.279452055,2.6494,2.155634534,2.152869504,44.83025165,0.148365466,6.43947337,0.464851667,30.53333333,4.67,0.448907023,4.60426903,0.237545248,5.711658641,24.04450814,-3.5,-29.3,0.8,48.5,60.625,22.875
1028,TALL,34,1565,LITU,37.3,FALSE,FALSE,-87.42982501,32.9525893,1,286,0.783561644,2.844384179,2.186220142,1.846963339,39.36956987,0.063779858,2.834660362,0.638588266,30.53333333,4.67,0.448907023,4.60426903,0.237545248,5.711658641,24.04450814,-3.5,-29.3,0.8,48.5,60.625,22.875
1029,TALL,35,1567,PIPA2,48.2,FALSE,FALSE,-87.42933336,32.95044127,2,467,1.279452055,4.5425,1.958465523,1.120614754,19.78795774,0.210534477,9.706522699,0.172336688,11.46666667,4.98,0.29970897,2.992131028,0.106495058,4.001997827,37.57918825,-3.8,-30.4,0.3,51.6,172,84
1030,TALL,35,1568,PIPA2,48.2,FALSE,FALSE,-87.42933336,32.95044127,1,286,0.783561644,5.122448874,2.179016119,0.725419979,12.40486059,0.079983881,3.54067643,0.169029044,11.46666667,4.98,0.29970897,2.992131028,0.106495058,4.001997827,37.57918825,-3.8,-30.4,0.3,51.6,172,84
1031,TREE,1,337,ACRU,36.9,FALSE,FALSE,-89.58164413,45.49317814,2,630,1.726027397,1.9183,0.9939,2.50045,56.58727016,1.4001,58.48370927,0.483432346,29.96666667,4.51,0.392393398,4.632086695,0.266614109,5.402702435,20.26412804,-6.6,-29.5,0.5,47.3,94.6,34
1032,TREE,1,339,ACRU,36.9,FALSE,FALSE,-89.58164413,45.49317814,1,283,0.775342466,2.975510961,1.919482474,1.398680216,31.97574499,0.339517526,15.02954962,0.496949245,29.96666667,4.51,0.392393398,4.632086695,0.266614109,5.402702435,20.26412804,-6.6,-29.5,0.5,47.3,94.6,34
1033,TREE,2,340,TSCA,29.5,FALSE,FALSE,-89.581941,45.49355425,1,283,0.775342466,5.170891504,2.350487765,1.046897788,16.83713839,0.025512235,1.073747253,0.23779081,15.78888889,4.68,0.445335641,6.611998622,0.356635707,7.773839416,21.79770353,-4.5,-30.3,1,49.7,49.7,13.7
1034,TREE,2,342,TSCA,29.5,FALSE,FALSE,-89.581941,45.49355425,2,630,1.726027397,3.8513,1.8319,2.379908981,38.19337448,0.3461,15.89072544,0.27876708,15.78888889,4.68,0.445335641,6.611998622,0.356635707,7.773839416,21.79770353,-4.5,-30.3,1,49.7,49.7,13.7
1035,TREE,3,344,TSCA,41,FALSE,TRUE,-89.58358107,45.49406587,1,283,0.775342466,5.372317559,2.271774857,0.663389758,10.9910856,0.095225143,4.023030956,0.150170621,18.66666667,4.06,0.749614814,14.81082081,0.882571668,26.6187775,30.16047134,-6.7,-31.4,1.1,49.4,44.90909091,12.45454545
1036,TREE,4,347,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,2,630,1.726027397,1.7385,1.432,3.37907814,66.02885286,0.89,38.3290267,0.625516511,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1037,TREE,4,348,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,1,283,0.775342466,3.730080179,2.315628514,1.417122146,27.53189124,-0.002628514,-0.11364091,0.415330792,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1038,TREE,4,350,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,2,630,1.726027397,2.3661,1.9679,2.892193023,55.00250767,0.2011,9.271553711,0.462659761,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1039,TREE,4,352,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,2,630,1.726027397,2.4914,1.957627121,1.418992558,36.28772654,0.211372879,9.745176522,0.261173703,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1040,TREE,4,353,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,2,630,1.726027397,2.385078547,1.782641436,1.56975029,39.69199059,0.359358564,16.77677705,0.292987971,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1041,TREE,4,354,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,2,630,1.726027397,2.8034,1.695,1.084774419,27.89932503,0.375,18.11594203,0.189514246,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1042,TREE,4,356,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,1,283,0.775342466,3.656869718,2.243678837,0.453486096,11.03276983,0.096321163,4.116289002,0.150774773,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1043,TREE,4,357,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,1,283,0.775342466,3.47831332,2.117932649,0.461703424,11.71831121,0.105067351,4.726376548,0.160751513,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1044,TREE,4,358,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,1,283,0.775342466,3.376718622,2.553826965,0.518861844,13.31924339,0.020173035,0.783723197,0.184355026,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1045,TREE,4,359,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,1,283,0.775342466,3.627091617,2.011450018,0.305519081,7.768861564,0.040549982,1.976119996,0.104305373,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1046,TREE,4,360,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,1,283,0.775342466,3.534744171,2.349769084,0.360836295,9.262709313,-0.018769084,-0.805194493,0.125366241,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1047,TREE,4,363,ACSA,39.9,TRUE,TRUE,-89.58383469,45.4934156,2,630,1.726027397,2.6299,1.8851,1.347146977,33.87304663,0.3199,14.50793651,0.239621779,14.86666667,4.5,0.463844947,5.128411419,0.345362819,6.35639447,18.40497621,-6.6,-30.9,0.5,44.2,88.4,31
1048,TREE,5,365,ACRU,51.8,FALSE,FALSE,-89.58355026,45.49311535,2,630,1.726027397,2.4948,0.8226,2.164453112,46.4549373,1.2654,60.60344828,0.361898423,19.55555556,5.07,0.480260268,5.754773039,0.379752814,6.30214838,16.59539614,-4.8,-29,0.6,47.5,79.16666667,28.33333333
1049,TREE,5,366,ACRU,51.8,FALSE,FALSE,-89.58355026,45.49311535,1,283,0.775342466,3.205506164,1.950878463,1.409929521,30.54813493,0.209121537,9.68155264,0.47016161,19.55555556,5.07,0.480260268,5.754773039,0.379752814,6.30214838,16.59539614,-4.8,-29,0.6,47.5,79.16666667,28.33333333
1050,TREE,6,367,TSCA,37.3,FALSE,FALSE,-89.58321445,45.49263824,1,283,0.775342466,3.951343318,2.284881356,1.893969182,32.40150432,-0.043881356,-1.958114946,0.50504709,5.111111111,4.03,0.691837298,30.60845356,1.150998818,32.13270568,27.91723605,-5.3,-31.3,1,49.1,49.1,13.7
1051,TREE,6,369,TSCA,37.3,FALSE,FALSE,-89.58321445,45.49263824,2,630,1.726027397,4.0215,1.94497554,1.734229167,30.13048593,0.10702446,5.215616977,0.207726001,5.111111111,4.03,0.691837298,30.60845356,1.150998818,32.13270568,27.91723605,-5.3,-31.3,1,49.1,49.1,13.7
1052,TREE,7,370,ACSA,31.7,FALSE,FALSE,-89.58384996,45.49259705,1,283,0.775342466,3.455754507,2.119142111,0.96560736,21.83959127,0.040857889,1.891568931,0.317804015,11,4.75,0.325004935,4.21557984,0.19615411,4.619666067,23.55120708,-7.9,-30.2,0.6,45.5,75.83333333,25.83333333
1053,TREE,8,373,TSCA,33.3,FALSE,TRUE,-89.58451929,45.4932195,2,630,1.726027397,3.71322343,1.769004439,2.185043549,37.04551788,0.345995561,16.35912819,0.268105957,41.57777778,4.02,0.860090411,22.29597299,1.423029446,42.49874081,29.86497638,-5.7,-31,1.1,49.9,45.36363636,12.45454545
1054,TREE,8,374,TSCA,33.3,FALSE,TRUE,-89.58451929,45.4932195,1,283,0.775342466,4.603369057,2.170297062,1.27171291,21.6458752,0.034702938,1.573829371,0.314611392,41.57777778,4.02,0.860090411,22.29597299,1.423029446,42.49874081,29.86497638,-5.7,-31,1.1,49.9,45.36363636,12.45454545
1055,TREE,9,377,ACRU,44.9,FALSE,FALSE,-89.58538251,45.49343096,1,283,0.775342466,2.960098359,2.108333128,1.419347129,32.40928864,0.249666872,10.58807771,0.505195621,25.33333333,4.37,0.605470354,7.959090317,0.684407122,14.49165478,21.17402685,-3.9,-29,0.5,48.2,96.4,34
1056,TREE,9,378,ACRU,44.9,FALSE,FALSE,-89.58538251,45.49343096,2,630,1.726027397,2.816,1.9702,1.549673646,35.49678175,0.4328,18.01081981,0.254025555,25.33333333,4.37,0.605470354,7.959090317,0.684407122,14.49165478,21.17402685,-3.9,-29,0.5,48.2,96.4,34
1057,TREE,10,379,ACSA,46.4,FALSE,FALSE,-89.58554052,45.49449254,2,630,1.726027397,1.7421,1.7626,2.524983333,59.17351821,0.5774,24.67521368,0.519017979,8.622222222,4.54,0.414321151,5.431985752,0.296972798,5.399562262,18.18200961,-3.9,-30.3,0.5,46.3,92.6,31
1058,TREE,10,380,ACSA,46.4,FALSE,FALSE,-89.58554052,45.49449254,1,283,0.775342466,3.485058541,1.822148048,0.821608126,19.07758805,0.193851952,9.615672235,0.273014025,8.622222222,4.54,0.414321151,5.431985752,0.296972798,5.399562262,18.18200961,-3.9,-30.3,0.5,46.3,92.6,31
1059,TREE,11,385,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,2,630,1.726027397,3.8292,1.0031,2.172947368,36.20283267,1.5259,60.33610123,0.260402237,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1060,TREE,11,386,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,2,630,1.726027397,3.703381324,1.284881551,2.242894991,37.71931999,1.127118449,46.7296206,0.274340327,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1061,TREE,11,387,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,2,630,1.726027397,3.7832,1.2665,2.202984211,36.80114298,0.8215,39.34386973,0.265861348,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1062,TREE,11,388,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,1,283,0.775342466,4.171542967,2.106325314,1.830604402,30.49915787,0.260674686,11.01287222,0.469252405,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1063,TREE,11,389,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,2,630,1.726027397,3.1107,1.3284,1.7421,35.89886251,0.7686,36.65236052,0.25764833,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1064,TREE,11,392,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,1,283,0.775342466,4.029635411,1.961145803,0.847109326,17.37038479,0.414854197,17.46019348,0.246087426,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1065,TREE,11,393,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,1,283,0.775342466,3.896237123,2.010457186,0.868765508,18.23221466,0.149542814,6.923278427,0.259610238,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1066,TREE,11,394,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,1,283,0.775342466,3.90053743,2.370429442,0.856483622,18.00462123,0.041570558,1.723489144,0.256025312,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1067,TREE,11,395,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,2,630,1.726027397,3.3536,1.3552,1.363513158,28.90566989,0.7148,34.53140097,0.197657695,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1068,TREE,11,397,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,1,283,0.775342466,4.071324898,1.952766007,0.789456681,16.24135271,0.378233993,16.22625451,0.228583854,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1069,TREE,11,399,ACRU,55.4,TRUE,TRUE,-89.58723685,45.49495713,1,283,0.775342466,3.876679479,1.989068783,0.91226789,19.04944489,0.179931217,8.295583996,0.272565554,28,4.78,0.57929925,7.862013444,0.575566674,11.01493329,19.1375453,-1.6,-28.9,0.6,48.8,81.33333333,28.33333333
1070,TREE,12,401,TSCA,47.2,FALSE,FALSE,-89.58478624,45.4949256,1,283,0.775342466,3.573800809,2.335049123,2.15703663,37.63911737,0.220950877,8.644400516,0.609062458,39.75,4.65,0.543746144,6.251927691,0.410738078,8.712035384,21.21068353,-6,-31.7,1.1,50.5,45.90909091,12.45454545
