,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
144,0.39468178,7.8936357,0.0,23.639832,0.7072427,0.0,7.5550003,7.5550003,0.0,23.372467,8.423172,3.7825184,4.6406536,1.3028073
145,0.410857,8.21714,0.0,23.601715,0.7101431,0.0,28.4575,28.4575,0.0,23.546661,7.7375693,3.731965,4.0056043,1.3033414
146,0.42279002,8.455801,0.0,23.333405,0.7075411,0.0,4.0295,4.0295,0.0,23.127014,7.994934,3.6563177,4.3386164,1.3038708
147,0.36509037,7.3018074,0.0,24.202179,0.65312856,0.0,0.0,0.0,0.0,24.13858,7.7427735,3.5382693,4.204504,1.3036575
148,0.3263548,6.527096,0.0,23.575073,0.5859661,0.0,0.0,0.0,0.0,23.33725,8.385081,3.6519864,4.733095,1.3039029
149,0.307897,6.15794,0.0,22.58554,0.5473069,0.0,0.0,0.0,0.0,22.284302,8.02199,3.4615395,4.5604506,1.3052118
150,0.29258856,5.8517714,0.0,21.695068,0.510955,0.0,0.0,0.0,0.0,21.24527,7.9594812,3.3718104,4.587671,1.3060023
151,0.2789039,5.5780783,0.0,22.844513,0.47723752,0.0,0.0,0.0,0.0,22.737976,7.924986,3.4519615,4.4730244,1.3047478
152,0.26733667,5.3467336,0.0,24.317108,0.44605017,0.0,0.0,0.0,0.0,24.131317,7.5201435,3.5287776,3.991366,1.3058091
153,0.26429933,5.285987,0.0,25.297821,0.43723974,0.0,9.315001,9.315001,0.0,25.235687,7.8913517,3.996583,3.8947687,1.3047527
154,0.39975774,7.9951553,0.0,24.098297,0.703763,0.0,2.0095,2.0095,0.0,23.501465,9.660932,4.318846,5.3420854,1.3030691
155,0.37740713,7.5481424,0.0,23.83316,0.71830595,0.0,0.251,0.251,0.0,23.45758,8.258747,3.926407,4.3323402,1.303232
156,0.35418713,7.083742,0.0,24.213531,0.6752802,0.0,0.251,0.251,0.0,23.733307,8.303259,4.0395174,4.2637415,1.303499
157,0.43355572,8.671115,0.0,23.94284,0.7848524,0.0,103.90001,103.90001,0.0,24.160736,6.6569138,3.7733223,2.8835914,1.3037989
