,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
73,0.100475445,2.0095088,0.0,17.1091,0.54534185,2.3942332,0.0,0.0,0.0,17.81314,8.936868,4.089332,4.8475356,1.9772576
74,0.0941082,1.882164,0.0,17.978241,0.5074879,2.3956683,0.7054,0.7054,0.0,19.250732,8.032601,4.1806026,3.8519988,1.9792807
75,0.100292526,2.0058503,0.0,19.132416,0.50952035,2.3943238,9.5672,9.5672,0.0,19.915253,8.317959,4.3973517,3.920607,1.9803941
76,0.08759038,1.7518076,0.0,19.45871,0.4766779,2.3936872,0.0,0.0,0.0,19.294464,8.371838,4.317415,4.0544224,1.981854
77,0.08349728,1.6699455,0.0,19.782623,0.45711246,2.3932996,0.9998,0.9998,0.0,19.826141,8.390474,4.350243,4.040231,1.9827371
78,0.11469285,2.293857,0.0,19.390472,0.57978576,2.3922658,5.6812,5.6812,0.0,19.081055,7.7069025,4.229233,3.4776697,1.9806207
79,0.11716441,2.3432882,0.0,19.156036,0.6161493,2.3896456,0.10080001,0.10080001,0.0,18.622223,8.539673,4.222041,4.3176317,1.9837546
80,0.10548099,2.1096199,0.0,17.786102,0.57044494,2.3902907,0.10000001,0.10000001,0.0,16.934906,8.346146,3.926783,4.4193625,1.9854307
81,0.10014634,2.0029268,0.0,17.678314,0.5394999,2.3908262,0.3,0.3,0.0,17.591187,8.94298,4.0741453,4.8688345,1.9872656
82,0.09295426,1.8590853,0.0,18.263977,0.5057996,2.3930337,0.10080001,0.10080001,0.0,18.655365,8.705361,4.1913977,4.5139637,1.9882133
83,0.0980158,1.960316,0.0,19.46939,0.5077133,2.393802,3.7274,3.7274,0.0,19.539917,8.264608,4.303665,3.9609432,1.9877784
84,0.094312385,1.8862479,0.0,20.050873,0.49408975,2.3940818,0.20160002,0.20160002,0.0,20.51123,9.450938,4.42057,5.0303683,1.9941101
85,0.08600404,1.720081,0.0,19.769775,0.46271077,2.3967562,0.09960001,0.09960001,0.0,19.83139,8.767906,4.367332,4.400574,1.9874351
86,0.09012334,1.802467,0.0,20.595764,0.5064197,2.3977861,0.299,0.299,0.0,20.566498,9.246991,4.519988,4.727003,1.9916131
87,0.08267291,1.6534582,0.0,21.02069,0.4742554,2.4010754,0.0,0.0,0.0,20.888794,9.339629,4.522172,4.817457,1.9956404
88,0.075807646,1.516153,0.0,21.276215,0.44136786,2.4043002,0.0,0.0,0.0,21.382568,9.278098,4.5245285,4.7535696,1.9961181
89,0.071143396,1.4228679,0.0,21.233368,0.4149742,2.4064271,0.2988,0.2988,0.0,21.352936,8.554804,4.4564786,4.0983253,1.9930801
90,0.11400434,2.2800868,0.0,21.459137,0.5406305,2.4057105,21.5284,21.5284,0.0,21.636566,8.568334,4.5684257,3.999908,1.9966598
91,0.13882175,2.7764351,0.0,20.231293,0.66075575,2.4051936,5.5792,5.5792,0.0,18.959503,7.98756,4.2947774,3.6927824,1.9912236
92,0.16314763,3.2629523,0.0,18.523285,0.80142564,2.4037082,6.8286,6.8286,0.0,16.22116,8.365567,3.9992118,4.3663554,1.9905785
93,0.14468853,2.8937707,0.0,18.193085,0.74786884,2.4061952,0.0,0.0,0.0,17.207092,9.912204,4.1037436,5.80846,1.99369
94,0.13123396,2.624679,0.0,18.704224,0.7044071,2.4121907,0.49839997,0.49839997,0.0,19.067627,9.79298,4.2403865,5.5525937,1.9935195
95,0.13006143,2.6012287,0.0,19.304047,0.7140539,2.4171247,0.299,0.299,0.0,19.653229,9.836182,4.429274,5.4069076,2.0006068
96,0.13271073,2.6542144,0.0,20.217743,0.70842254,2.4216542,10.4512,10.4512,0.0,21.022675,8.966608,4.5263944,4.4402137,1.994795
97,0.14641671,2.9283342,0.0,21.047852,0.7448407,2.4236894,4.8144,4.8144,0.0,22.081543,9.546921,4.7075505,4.8393703,1.9968649
98,0.15195744,3.0391488,0.0,20.077362,0.78758895,2.4270165,0.7974,0.7974,0.0,20.421997,9.293609,4.4964175,4.797191,1.9958584
99,0.15497307,3.0994613,0.0,19.768616,0.7849317,2.429215,27.7084,27.7084,0.0,20.072968,8.963043,4.4877906,4.4752526,1.9955167
100,0.16363259,3.2726517,0.0,19.922943,0.79818666,2.4299726,16.2496,16.2496,0.0,20.412231,8.397508,4.4641957,3.933312,1.9979006
101,0.16287959,3.257592,0.0,19.686676,0.8033497,2.4291167,9.4982,9.4982,0.0,19.121063,8.987717,4.3879333,4.5997834,1.9966767
102,0.1468108,2.9362159,0.0,20.170502,0.76788443,2.432876,0.0,0.0,0.0,20.59909,9.909257,4.4957,5.413557,2.0008361
103,0.1346709,2.693418,0.0,21.731415,0.7295738,2.4376912,0.0,0.0,0.0,22.946198,9.511217,4.7135143,4.797703,2.0017755
104,0.12579127,2.515825,0.0,22.876068,0.6982566,2.4400828,0.0,0.0,0.0,23.800964,9.013601,4.892744,4.1208572,2.0044017
105,0.14795281,2.9590561,0.0,22.41925,0.7386083,2.441135,17.8304,17.8304,0.0,22.535828,9.142247,4.8766603,4.265587,1.9986045
106,0.15836778,3.1673555,0.0,20.664368,0.76455325,2.443067,10.569,10.569,0.0,19.731598,8.559988,4.502238,4.05775,2.0001729
107,0.15983823,3.1967647,0.0,20.391083,0.7639784,2.4438138,3.1986,3.1986,0.0,19.421936,9.482219,4.5592833,4.9229355,1.9996638
108,0.15185425,3.037085,0.0,21.236908,0.7349163,2.446919,5.8993998,5.8993998,0.0,21.060394,9.087264,4.6456647,4.4415994,2.0011537
109,0.16833909,3.366782,0.0,21.461517,0.8092095,2.4488616,11.764199,11.764199,0.0,21.065704,9.582471,4.7472715,4.8351994,2.002667
110,0.16128413,3.2256827,0.0,20.126923,0.8147341,2.4534183,0.09960001,0.09960001,0.0,19.708801,10.056784,4.533311,5.523473,2.0041971
111,0.15049997,3.0099993,0.0,20.775818,0.7850975,2.4595335,0.4978,0.4978,0.0,21.059784,10.070465,4.682581,5.387884,2.0057263
112,0.14021026,2.8042054,0.0,20.53363,0.75454503,2.4660406,0.0,0.0,0.0,20.45813,10.285236,4.570233,5.7150035,2.0072432
113,0.1464352,2.928704,0.0,20.637848,0.75826913,2.4724588,10.8642,10.8642,0.0,20.970947,10.225788,4.5446186,5.6811695,2.0080268
114,0.13793418,2.7586834,0.0,21.682922,0.74119914,2.4783897,0.0,0.0,0.0,22.366547,10.285111,4.7488184,5.536293,2.0108624
115,0.14004695,2.800939,0.0,22.274017,0.74219453,2.4836874,2.1915998,2.1915998,0.0,22.433197,9.87496,4.8737316,5.0012283,2.010606
116,0.14547697,2.9095397,0.0,22.221008,0.75247854,2.4881809,3.887,3.887,0.0,22.397552,10.420328,4.862134,5.558194,2.0098906
117,0.13626869,2.7253737,0.0,22.293427,0.72911626,2.4948754,0.0,0.0,0.0,22.440918,10.621849,4.813543,5.808306,2.0122218
118,0.12465771,2.4931543,0.0,21.747894,0.69138384,2.5021858,0.0,0.0,0.0,21.30133,10.688713,4.6806364,6.0080767,2.0164196
119,0.11468556,2.2937112,0.0,21.908081,0.6540214,2.509559,0.0,0.0,0.0,22.040253,10.506304,4.6664886,5.839815,2.0204716
120,0.105586015,2.1117206,0.0,22.437286,0.6173375,2.51565,0.0,0.0,0.0,22.609955,10.285625,4.7931786,5.492447,2.024232
121,0.11028989,2.2057977,0.0,22.7518,0.6175397,2.521292,2.3902,2.3902,0.0,22.748138,10.393231,4.886854,5.506377,2.0234563
122,0.116528414,2.3305683,0.0,22.700043,0.66626894,2.5277562,0.80579996,0.80579996,0.0,22.544495,10.521416,4.853145,5.6682706,2.0229826
123,0.11574157,2.3148315,0.0,23.166504,0.6480962,2.533389,4.8838005,4.8838005,0.0,23.500336,10.239878,4.8960032,5.3438745,2.0214758
124,0.110393986,2.2078798,0.0,24.047363,0.61974823,2.5381036,0.0,0.0,0.0,24.447601,10.052614,4.9208436,5.1317706,2.026369
125,0.097607836,1.9521568,0.0,24.148468,0.55967474,2.5408216,0.0,0.0,0.0,24.569427,9.3295965,4.8964767,4.43312,2.0291004
126,0.09528559,1.9057118,0.0,24.14096,0.5345634,2.5423748,0.9998,0.9998,0.0,24.202362,10.303263,4.9892197,5.314043,2.02897
127,0.10067324,2.013465,0.0,24.141907,0.55372846,2.547894,0.5036,0.5036,0.0,24.073853,10.467696,4.909415,5.5582814,2.033411
128,0.08587192,1.7174385,0.0,22.941315,0.50178754,2.553956,0.0,0.0,0.0,22.498108,10.697679,4.713237,5.9844418,2.042565
