,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
94,0.5759442,10.394171,1.0313622,3.2934265,0.90050364,0.0,8.387401,7.182614,1.204787,3.2719421,0.013972079,0.08305017,-0.06907809,0.9558834
95,0.57404697,8.414316,2.8120942,3.220642,0.7215283,0.0,0.09819999,0.09819999,0.0,3.0873108,0.0147188045,0.08215568,-0.067436874,0.95583105
96,0.5166412,8.875025,1.3368014,4.4345703,0.76923424,0.0,0.70079994,0.70079994,0.0,3.882721,0.015451002,0.086944014,-0.071493015,0.95577884
97,0.5268444,9.721253,0.7479374,5.582123,0.8179847,0.0,1.612,1.3178318,0.2941682,5.71579,0.016774628,0.091204256,-0.07442963,0.9558239
98,0.5540528,9.3485985,1.5886638,5.6895447,0.80278814,0.0,8.4232,7.626712,0.79648805,5.0816345,0.012123786,0.0909366,-0.078812815,0.9559123
99,0.57088286,7.2504845,3.8212974,4.6785583,0.60090774,0.0,2.1366,2.1366,0.0,3.6354675,0.01391335,0.087902576,-0.07398923,0.95593876
100,0.54794323,7.4559393,3.212183,4.497406,0.62629294,0.0,6.087,1.5569497,4.5300503,3.9824524,0.015298599,0.08781555,-0.072516955,0.95567834
101,0.55282605,8.365094,2.4680386,4.3762817,0.7011338,0.0,4.5902,4.0038805,0.5863195,4.0453186,0.018020585,0.08573129,-0.067710705,0.95551693
102,0.53634167,10.499289,0.20865858,5.7591248,0.8895632,0.0,1.2102001,1.2102001,0.0,5.332367,0.018407056,0.08967989,-0.071272835,0.9554646
103,0.530567,10.352214,0.23761877,8.229095,0.87133515,0.0,3.0233998,3.0233998,0.0,8.442902,0.017274203,0.100456834,-0.08318263,0.95541984
104,0.5069599,10.098786,0.03705744,7.6974487,0.8833517,0.0,13.387001,13.387001,0.0,7.5519714,0.016015276,0.0968419,-0.080826625,0.95535994
105,0.5500622,8.712282,2.098978,6.9482117,0.71509796,0.0,5.3966,5.3966,0.0,5.5259705,0.017123226,0.09291661,-0.075793386,0.9553076
106,0.52918017,8.269323,2.122194,3.9592896,0.6878667,0.0,2.4344,2.3261788,0.10822131,3.4429626,0.014681727,0.08293256,-0.068250835,0.9553138
107,0.5396793,8.718801,1.9025784,3.2775574,0.7654805,0.0,15.939798,13.718746,2.2210522,3.1265564,0.016934682,0.080474,-0.06353931,0.9552489
108,0.53887355,9.290084,1.3639344,4.007477,0.8447711,0.0,1.5024,1.4434724,0.058927618,3.7780762,0.013889464,0.0828975,-0.06900804,0.9556505
109,0.49041104,9.782588,0.02350488,5.6920166,0.8642494,0.0,5.6936007,2.7693892,2.9242113,5.165039,0.018348183,0.087956555,-0.069608375,0.9555522
110,0.48005804,9.475321,0.115394965,7.786682,0.85074747,0.0,5.8089995,5.8089995,0.0,7.22287,0.018086249,0.09614092,-0.078054674,0.9557256
111,0.4778195,9.48673,0.06387909,8.520752,0.84954023,0.0,6.3088,6.3088,0.0,7.3811035,0.015650097,0.09757614,-0.08192605,0.9561419
112,0.4962046,8.733073,1.0921638,6.821747,0.78065103,0.0,3.8285997,2.9223626,0.9062371,5.6145935,0.01775167,0.0918749,-0.074123226,0.95597064
113,0.47159815,8.885366,0.50122947,7.430847,0.81343967,0.0,2.6014001,2.5032,0.09819999,6.0667725,0.016528899,0.09359388,-0.07706498,0.95594156
114,0.45880228,8.380353,0.72965026,8.988953,0.7676474,0.0,1.0014,1.0014,0.0,7.6097107,0.015644511,0.098992124,-0.08334761,0.95751977
115,0.44097033,8.661056,0.14520772,9.445496,0.805497,0.0,2.9037998,2.9037998,0.0,8.483704,0.019361138,0.10063645,-0.081275314,0.95832145
116,0.44409037,8.881807,0.0,8.445496,0.8179647,0.0,6.5108,6.5108,0.0,7.048065,0.014452282,0.0960366,-0.08158432,0.9595354
117,0.45616335,9.111877,0.010443931,8.568451,0.8279678,0.0,9.732,9.732,0.0,7.417572,0.017973363,0.09641901,-0.07844564,0.9592116
118,0.46021333,9.204267,0.0,7.779999,0.83555686,0.0,6.6856003,5.374527,1.3110732,6.3434143,0.0136982985,0.09330432,-0.07960603,0.9582608
119,0.456211,9.120636,0.0032873899,8.014862,0.8332943,0.0,5.2757998,5.2757998,0.0,6.633209,0.01702889,0.09313795,-0.07610906,0.957953
120,0.46602312,9.320462,0.0,8.635223,0.8440486,0.0,5.9134007,5.9134007,0.0,6.8402405,0.016279913,0.09406545,-0.07778554,0.9585495
121,0.44755706,8.951141,0.0,9.245087,0.8234523,0.0,1.3748,1.3748,0.0,7.937622,0.015775565,0.09727896,-0.08150339,0.9574837
122,0.459405,9.1881,0.0,11.630341,0.8341586,0.0,11.1505995,11.1505995,0.0,10.3685,0.018523846,0.11075501,-0.09223117,0.95768714
123,0.4456087,8.912173,0.0,12.482391,0.81917846,0.0,1.8076003,1.8076003,0.0,11.5354,0.019027092,0.11390888,-0.09488179,0.9566759
124,0.44393986,8.878798,0.0,13.225922,0.8179474,0.0,3.4366,3.4366,0.0,12.040009,0.017522955,0.11670713,-0.09918418,0.9552843
125,0.4465579,8.931158,0.0,13.304779,0.8230814,0.0,3.0726004,3.0726004,0.0,11.796783,0.019625366,0.1132508,-0.093625434,0.95694906
126,0.42576694,8.515339,0.0,12.205627,0.79947,0.0,0.09819999,0.09819999,0.0,10.092621,0.015765281,0.10726835,-0.09150307,0.9588783
127,0.40859145,8.17183,0.0,11.504791,0.7785768,0.0,0.20040002,0.20040002,0.0,9.775055,0.018961625,0.10529702,-0.0863354,0.9599501
128,0.3976144,7.952287,0.0,11.841522,0.7644903,0.0,0.0,0.0,0.0,9.712189,0.015386473,0.1056661,-0.090279624,0.96234846
129,0.3895586,7.791172,0.0,12.786224,0.7539447,0.0,0.2946,0.2946,0.0,10.788635,0.014276683,0.11029197,-0.09601529,0.964581
130,0.40321335,8.064267,0.0,10.82016,0.76918834,0.0,6.4762006,5.346945,1.1292559,8.989227,0.014655964,0.103480585,-0.08882462,0.9648024
131,0.39585632,7.916758,0.000338244,11.978882,0.7603062,0.0,0.491,0.491,0.0,9.828491,0.019498596,0.10581498,-0.086316384,0.9691441
132,0.38837355,7.7674713,0.0,12.049164,0.75064766,0.0,2.2578,2.2578,0.0,10.440002,0.016721733,0.10809673,-0.091375,0.96992236
133,0.3853282,7.7065644,0.0,13.599182,0.746148,0.0,0.0,0.0,0.0,11.508759,0.0151593955,0.11444487,-0.09928547,0.96927863
134,0.38820213,7.7627134,0.0012186217,13.539307,0.74801886,0.0,3.6053998,2.943359,0.66204095,12.29129,0.01447717,0.117037654,-0.10256048,0.97036755
135,0.38511914,7.7023835,0.0,14.824371,0.746084,0.0,2.4208,2.4208,0.0,13.5963745,0.0175168,0.120239675,-0.102722876,0.9635246
136,0.38887793,7.7775583,0.0,15.525482,0.75222665,0.0,3.998,3.998,0.0,14.039673,0.016518878,0.121802375,-0.1052835,0.964306
137,0.41091615,8.218323,0.0,14.971893,0.77889425,5.8315654,3.3086,3.3086,0.0,13.014343,0.10517038,0.12492184,-0.019751467,0.96377206
138,0.39300302,7.86006,0.0,15.223694,0.7569958,13.038674,0.50219995,0.50219995,0.0,13.044525,0.668834,0.17629664,0.49253732,0.9689435
139,0.38419977,7.6839952,0.0,14.382538,0.7452574,14.340561,3.6289997,3.6289997,0.0,12.845795,0.98182994,0.2998094,0.68202055,0.96692115
140,0.4106005,8.21201,0.0,16.682373,0.7769979,16.972586,5.6099997,5.6099997,0.0,14.488861,1.7045186,0.48179048,1.222728,0.96497524
141,0.38798735,7.7597475,0.0,17.75241,0.74902064,16.356497,0.10020001,0.10020001,0.0,15.671936,2.2032776,0.6875502,1.5157274,0.96540344
142,0.37430698,7.486139,0.0,18.915833,0.7312363,15.740487,0.4006,0.4006,0.0,17.738403,2.700301,0.9188606,1.7814403,0.96471906
143,0.36898935,7.3797865,0.0,18.77652,0.72410643,15.124517,0.6972,0.6972,0.0,17.309998,3.205164,1.0481441,2.1570199,0.97453105
144,0.36490077,7.2980156,0.0,16.436188,0.7171542,14.508576,1.2018,1.2018,0.0,14.091705,3.5156822,1.0089743,2.506708,0.97753775
145,0.35235292,7.047058,0.0,16.863434,0.6996718,13.8927,0.19639999,0.19639999,0.0,15.239471,3.8710995,1.11857,2.7525296,0.9797303
146,0.35314885,7.062977,0.0,19.061981,0.6984965,15.020408,2.6920002,2.6920002,0.0,17.657806,4.1354322,1.3702371,2.7651951,0.9815272
147,0.3462959,6.9259176,0.0,19.18991,0.69033325,17.20311,0.0,0.0,0.0,17.800507,4.824106,1.5360013,3.288105,0.97771907
148,0.34284022,6.856805,0.0,16.26712,0.6829906,16.43111,4.3083997,4.3083997,0.0,14.655609,4.6888084,1.5379913,3.1508172,0.98075783
149,0.34661025,6.932205,0.0,16.536102,0.6852757,15.659227,0.7974,0.7974,0.0,15.064423,5.0637593,1.5915287,3.4722307,0.9781953
150,0.33435827,6.6871657,0.0,17.309418,0.6689537,14.887444,1.5711999,1.5711999,0.0,16.155243,5.3828783,1.751608,3.6312704,0.9791867
151,0.36433643,7.2867293,0.0,17.905365,0.71186805,14.115764,5.4973993,5.4973993,0.0,16.799652,5.9935246,1.9664688,4.0270557,0.97425467
152,0.34839374,6.967875,0.0,16.17511,0.69052064,13.344189,0.7122,0.7122,0.0,14.943329,6.111024,1.9649044,4.1461196,0.97998786
153,0.35400313,7.080063,0.0,15.838806,0.6996275,12.572725,2.2318,2.2318,0.0,14.480835,6.6844354,2.0317764,4.652659,0.97273046
154,0.3493599,6.987198,0.0,15.592743,0.6918009,11.801371,1.3026,1.3026,0.0,13.924774,6.383294,2.014191,4.3691034,0.97092116
155,0.35707486,7.141497,0.0,15.445831,0.704144,11.030126,3.4903998,3.4903998,0.0,13.901703,6.705547,2.1964936,4.509053,0.9622165
156,0.36155272,7.231055,0.0,16.113068,0.7112395,10.259008,3.0040002,3.0040002,0.0,15.3420105,7.234504,2.2625728,4.9719315,0.9676882
157,0.36732638,7.346528,0.0,18.683716,0.71623534,9.487961,3.0042,3.0042,0.0,18.422394,7.7709694,2.567514,5.2034554,0.96820736
158,0.35811383,7.1622763,0.0,19.161285,0.7070802,8.717012,1.5708,1.5708,0.0,19.033508,8.08551,2.6773815,5.4081287,0.9633541
159,0.36410707,7.282141,0.0,19.107727,0.71609175,7.9461594,3.3576,3.3576,0.0,18.816467,7.828662,2.701402,5.12726,0.96923995
160,0.36390156,7.2780304,0.0,17.58496,0.7124152,7.17539,6.0027995,6.0027995,0.0,17.033539,7.4699945,2.4617755,5.008219,0.96900964
161,0.35344094,7.0688186,0.0,17.464508,0.6970755,6.404701,0.0,0.0,0.0,17.451752,7.759631,2.5274882,5.232143,0.97269404
162,0.35783207,7.156642,0.0,16.265778,0.699893,5.6341133,5.2061996,5.2061996,0.0,15.462891,8.194885,2.6157808,5.5791044,0.9697943
163,0.35303378,7.060675,0.0,16.899506,0.696183,4.8636246,1.5709999,1.5709999,0.0,16.368134,8.02769,2.5780048,5.449685,0.96716076
164,0.34626502,6.9253006,0.0,18.474915,0.6865696,4.093223,1.8090001,1.8090001,0.0,18.76764,7.9580355,2.8088696,5.149166,0.9757228
165,0.34438294,6.8876586,0.0,16.28711,0.68350637,3.3229144,1.2978,1.2978,0.0,15.399445,8.393828,2.8507268,5.5431013,0.9736821
166,0.33384207,6.676841,0.0,17.054169,0.6689003,2.5527081,0.19639999,0.19639999,0.0,16.248291,8.221885,2.863606,5.3582788,0.9677501
167,0.3235677,6.471354,0.0,17.555817,0.6528366,1.8459274,0.0,0.0,0.0,17.446869,8.128458,2.9901304,5.1383276,0.97509277
168,0.315205,6.3040996,0.0,18.585266,0.6377633,1.4468008,0.7122,0.7122,0.0,18.767426,8.213753,2.9281187,5.285634,0.9770288
169,0.311865,6.2373,0.0,17.96222,0.6296426,1.137375,4.006,4.006,0.0,17.853668,7.434926,2.93308,4.5018463,0.9776591
